consult_id,customer_id,customer_id_raw,unit_id,unit_id_raw,consultant,channel,consult_date,duration_min,duration_flag,outcome,notes,orphan
CS01446,C00496,C00496,U0113,U0113,장채원,전화,2025-08-19,45,,재상담예정,추가 자료 요청,
CS01447,C00086,C00086,U0136,U0136,서주원,전화,2026-02-13,20,,보류,,
CS01448,C00461,C00461,U0150,U0150,임동현,전화,2025-11-08,60,,보류,특약사항 확인 요청,
CS01449,C00074,C00074,U0153,U0153,홍태윤,SNS,2025-01-15,20,,계약희망,가족과 상의 후 재연락,
CS01450,C00047,C00047,U0210,U0210,한지민,SNS,2024-10-01,15,,거절,타 단지와 비교 중,
CS01451,C00398,C00398,U0158,U0158,장은서,전화,2025-11-08,60,,계약희망,추가 자료 요청,
CS01452,C00144,C00144,U0006,U0006,장은서,SNS,2026-01-22,10,,재상담예정,특약사항 확인 요청,
CS01453,C00155,C00155,U0100,U0100,홍태윤,전화,2026-03-28,60,,재상담예정,전세 대비 비교 요청,
CS01454,C00085,C00085,U0205,U0205,장채원,방문,2026-09-13,90,,보류,가족과 상의 후 재연락,
CS01455,C00206,C00206,U0161,U0161,서주원,방문,2025-03-26,90,,계약희망,전세 대비 비교 요청,
CS01456,C00121,C00121,U0208,U0208,장은서,전화,2025-07-25,60,,거절,현장 방문 예약,
CS01457,C00076,C00076,U0047,U0047,서주원,방문,2025-05-10,15,,계약희망,,
CS01458,C00093,C00093,U0098,U0098,홍태윤,전화,2024-09-01,60,,계약희망,대출 상담 필요,
CS01459,C00415,C00415,U0215,U0215,조도윤,전화,2025-09-10,15,,계약희망,잔금 일정 문의,
CS01460,C00279,C00279,,U9909,임동현,SNS,2025-11-17,30,,계약희망,대출 상담 필요,unit
CS01461,C00232,C00232,U0044,U0044,조도윤,방문,2025-01-07,10,,재상담예정,잔금 일정 문의,
CS01462,C00401,C00401,U0012,U0012,김서준,방문,2024-07-22,,비정상(0이하),보류,계약금 조율 필요,
CS01463,C00381,C00381,U0155,U0155,서주원,전화,2025-07-21,,비정상(0이하),재상담예정,타 단지와 비교 중,
CS01464,C00122,C00122,U0135,U0135,서주원,전화,2025-09-02,45,,보류,가격 재문의,
CS01465,C00288,C00288,U0172,U0172,한지민,전화,2025-11-11,90,,계약희망,전세 대비 비교 요청,
CS01466,C00582,C00582,U0010,U0010,김서준,전화,2026-04-20,10,,계약희망,가격 재문의,
CS01467,C00149,C00149,U0193,U0193,안시윤,방문,2024-04-10,20,,계약희망,계약금 조율 필요,
CS01468,C00378,C00378,U0018,U0018,임동현,전화,2025-09-19,15,,보류,전세 대비 비교 요청,
CS01469,C00423,C00423,U0003,U0003,서주원,SNS,2024-02-11,30,,재상담예정,추가 자료 요청,
CS01470,C00312,C00312,U0088,U0088,서주원,전화,2025-01-05,20,,계약희망,층향 재문의,
CS01471,C00291,C00291,U0203,U0203,임동현,SNS,2024-03-28,240,이상치(장시간),거절,층향 재문의,
CS01472,C00047,C00047,U0212,U0212,전동현,전화,2026-10-21,15,,보류,특약사항 확인 요청,
CS01473,C00267,C00267,U0087,U0087,서주원,전화,2025-10-07,60,,계약희망,잔금 일정 문의,
CS01474,C00359,C00359,U0196,U0196,장채원,전화,2026-04-07,15,,계약희망,추가 자료 요청,
CS01475,C00407,C00407,U0004,U0004,장은서,방문,2025-10-15,15,,계약희망,가족과 상의 후 재연락,
CS01476,C00198,C00198,U0129,U0129,홍태윤,전화,2024-10-10,15,,재상담예정,가격 재문의,
CS01477,C00321,C00321,U0101,U0101,장채원,전화,2024-11-21,,비정상(0이하),재상담예정,층향 재문의,
CS01478,C00013,C00013,U0143,U0143,전동현,전화,2025-08-15,90,,보류,잔금 일정 문의,
CS01479,C00161,C00161,U0168,U0168,서주원,방문,2026-12-15,30,,계약희망,가족과 상의 후 재연락,
CS01480,C00288,C00288,U0149,U0149,안시윤,방문,2026-12-24,,비정상(0이하),거절,특약사항 확인 요청,
CS01481,C00022,C00022,U0078,U0078,장은서,SNS,2026-01-19,45,,계약희망,대출 상담 필요,
CS01482,C00145,C00145,U0220,U0220,장은서,전화,2025-03-16,10,,거절,계약금 조율 필요,
CS01483,C00082,C00082,U0027,U0027,한지민,방문,2025-10-16,90,,거절,현장 방문 예약,
CS01484,C00403,C00403,U0132,U0132,장채원,SNS,2025-03-06,90,,거절,잔금 일정 문의,
CS01485,C00097,C00097,,U9964,안시윤,전화,2025-11-13,,비정상(0이하),재상담예정,추가 자료 요청,unit
CS01486,C00463,C00463,U0047,U0047,서주원,SNS,2026-12-28,90,,재상담예정,층향 재문의,
CS01487,C00331,C00331,U0197,U0197,안시윤,방문,2025-08-15,240,이상치(장시간),보류,전세 대비 비교 요청,
CS01488,C00149,C00149,U0105,U0105,홍태윤,방문,2024-08-15,240,이상치(장시간),계약희망,계약금 조율 필요,
CS01489,C00341,C00341,U0032,U0032,전동현,전화,2026-07-06,20,,보류,잔금 일정 문의,
CS01490,C00452,C00452,U0050,U0050,임동현,SNS,2024-01-26,20,,재상담예정,가격 재문의,
CS01491,C00526,C00526,U0008,U0008,전동현,전화,2025-10-09,30,,보류,가족과 상의 후 재연락,
CS01492,C00403,C00403,U0101,U0101,홍태윤,전화,2024-10-10,15,,계약희망,가격 재문의,
CS01493,C00279,C00279,U0068,U0068,장은서,전화,2026-06-10,,비정상(0이하),계약희망,,
CS01494,C00375,C00375,U0066,U0066,전동현,전화,2025-05-05,,비정상(0이하),재상담예정,잔금 일정 문의,
CS01495,C00578,C00578,,U9971,조도윤,전화,2025-09-17,,비정상(0이하),계약희망,가족과 상의 후 재연락,unit
CS01496,C00463,C00463,U0044,U0044,장채원,전화,2024-08-02,15,,재상담예정,가족과 상의 후 재연락,
CS01497,C00084,C00084,U0170,U0170,홍태윤,방문,2025-10-17,,비정상(0이하),계약희망,잔금 일정 문의,
CS01498,C00517,C00517,U0146,U0146,장은서,전화,2025-03-19,15,,계약희망,현장 방문 예약,
CS01499,C00210,C00210,U0195,U0195,전동현,전화,2026-09-01,,비정상(0이하),계약희망,타 단지와 비교 중,
CS01500,C00421,C00421,U0087,U0087,전동현,방문,2024-01-05,20,,재상담예정,특약사항 확인 요청,
CS01501,C00453,C00453,U0070,U0070,홍태윤,방문,2025-09-16,240,이상치(장시간),재상담예정,현장 방문 예약,
CS01502,C00406,C00406,U0082,U0082,김서준,방문,2024-02-12,20,,보류,가격 재문의,
CS01503,C00208,C00208,U0102,U0102,임동현,SNS,2026-06-10,,비정상(0이하),계약희망,계약금 조율 필요,
CS01504,C00301,C00301,U0177,U0177,김서준,전화,2025-09-23,10,,거절,특약사항 확인 요청,
CS01505,C00405,C00405,U0040,U0040,조도윤,전화,2025-08-03,45,,계약희망,전세 대비 비교 요청,
CS01506,,C99373,U0012,U0012,장은서,온라인,2026-07-16,240,이상치(장시간),거절,대출 상담 필요,customer
CS01507,C00448,C00448,U0031,U0031,홍태윤,SNS,2024-09-24,60,,계약희망,계약금 조율 필요,
CS01508,C00580,C00580,U0148,U0148,조도윤,온라인,2024-08-19,60,,계약희망,특약사항 확인 요청,
CS01509,C00373,C00373,U0162,U0162,임동현,방문,2025-02-03,90,,보류,가격 재문의,
CS01510,C00260,C00260,U0118,U0118,조도윤,방문,2024-05-06,45,,계약희망,현장 방문 예약,
CS01511,C00002,C00002,U0089,U0089,홍태윤,전화,2026-09-08,15,,재상담예정,추가 자료 요청,
CS01512,C00518,C00518,U0166,U0166,한지민,SNS,2025-08-06,45,,보류,,
CS01513,C00093,C00093,U0160,U0160,김서준,전화,2026-08-06,240,이상치(장시간),거절,현장 방문 예약,
CS01514,C00280,C00280,U0133,U0133,장채원,전화,2026-01-27,20,,보류,잔금 일정 문의,
CS01515,C00310,C00310,U0165,U0165,전동현,전화,2025-08-19,90,,계약희망,잔금 일정 문의,
CS01516,C00026,C00026,U0108,U0108,홍태윤,전화,2025-04-16,90,,재상담예정,현장 방문 예약,
CS01517,C00312,C00312,U0067,U0067,임동현,전화,2024-04-14,240,이상치(장시간),계약희망,추가 자료 요청,
CS01518,C00144,C00144,U0162,U0162,장은서,SNS,2024-11-11,20,,계약희망,계약금 조율 필요,
CS01519,C00299,C00299,U0102,U0102,김서준,전화,2024-05-16,60,,계약희망,층향 재문의,
CS01520,C00360,C00360,U0157,U0157,한지민,방문,2024-06-20,,비정상(0이하),보류,타 단지와 비교 중,
CS01521,C00494,C00494,U0063,U0063,김서준,방문,2026-06-20,90,,계약희망,특약사항 확인 요청,
CS01522,C00012,C00012,U0006,U0006,한지민,방문,2024-07-25,20,,보류,현장 방문 예약,
CS01523,,C99736,U0052,U0052,전동현,전화,2026-01-19,10,,재상담예정,현장 방문 예약,customer
CS01524,C00510,C00510,U0166,U0166,임동현,전화,2024-08-17,,비정상(0이하),계약희망,추가 자료 요청,
CS01525,C00367,C00367,U0064,U0064,전동현,전화,2026-08-20,20,,거절,잔금 일정 문의,
CS01526,C00364,C00364,U0051,U0051,장채원,전화,2024-11-19,90,,보류,추가 자료 요청,
CS01527,C00463,C00463,U0203,U0203,조도윤,SNS,2025-03-17,,비정상(0이하),보류,가족과 상의 후 재연락,
CS01528,C00586,C00586,U0057,U0057,임동현,SNS,2025-04-09,60,,재상담예정,잔금 일정 문의,
CS01529,C00507,C00507,U0040,U0040,조도윤,전화,2025-05-01,240,이상치(장시간),보류,가격 재문의,
CS01530,C00457,C00457,U0012,U0012,임동현,온라인,2024-07-02,20,,계약희망,계약금 조율 필요,
CS01531,C00075,C00075,U0092,U0092,한지민,전화,2025-01-26,240,이상치(장시간),보류,,
CS01532,C00374,C00374,U0101,U0101,안시윤,전화,2024-10-20,20,,보류,특약사항 확인 요청,
CS01533,C00460,C00460,U0209,U0209,서주원,SNS,2025-09-03,240,이상치(장시간),거절,가격 재문의,
CS01534,C00236,C00236,U0058,U0058,장채원,방문,2025-10-09,15,,재상담예정,특약사항 확인 요청,
CS01535,C00141,C00141,U0032,U0032,홍태윤,온라인,2025-07-26,30,,재상담예정,가족과 상의 후 재연락,
CS01536,C00037,C00037,U0111,U0111,조도윤,전화,2025-03-28,15,,재상담예정,가족과 상의 후 재연락,
CS01537,C00382,C00382,,U9955,홍태윤,전화,2024-06-02,45,,계약희망,,unit
CS01538,C00551,C00551,U0092,U0092,서주원,전화,2025-10-15,,비정상(0이하),재상담예정,가격 재문의,
CS01539,C00548,C00548,U0196,U0196,김서준,방문,2024-01-03,45,,보류,전세 대비 비교 요청,
CS01540,C00258,C00258,U0132,U0132,임동현,전화,2026-02-18,240,이상치(장시간),재상담예정,,
CS01541,C00294,C00294,U0063,U0063,조도윤,전화,2024-07-17,,비정상(0이하),거절,현장 방문 예약,
CS01542,C00146,C00146,U0090,U0090,김서준,온라인,2026-10-13,60,,보류,층향 재문의,
CS01543,,C99972,U0040,U0040,서주원,전화,2024-01-24,,비정상(0이하),보류,계약금 조율 필요,customer
CS01544,C00556,C00556,,U9966,조도윤,SNS,2024-12-24,10,,계약희망,계약금 조율 필요,unit
CS01545,C00375,C00375,U0150,U0150,안시윤,전화,2026-06-04,45,,보류,현장 방문 예약,
CS01546,C00136,C00136,U0067,U0067,김서준,전화,2025-10-02,90,,계약희망,층향 재문의,
CS01547,C00516,C00516,U0026,U0026,안시윤,전화,2025-06-14,10,,보류,잔금 일정 문의,
CS01548,C00294,C00294,U0023,U0023,장채원,온라인,2026-11-15,30,,보류,특약사항 확인 요청,
CS01549,C00467,C00467,U0089,U0089,장은서,방문,2024-04-25,,비정상(0이하),계약희망,,
CS01550,C00354,C00354,U0127,U0127,김서준,방문,2025-02-19,20,,계약희망,계약금 조율 필요,
CS01551,,C99105,U0037,U0037,안시윤,전화,2024-03-12,45,,거절,잔금 일정 문의,customer
CS01552,C00463,C00463,U0130,U0130,장채원,SNS,2026-01-22,240,이상치(장시간),재상담예정,현장 방문 예약,
CS01553,C00412,C00412,U0134,U0134,김서준,SNS,2024-05-13,15,,보류,층향 재문의,
CS01554,C00475,C00475,,U9974,홍태윤,전화,2024-05-08,60,,보류,가격 재문의,unit
CS01555,C00233,C00233,U0183,U0183,안시윤,전화,2025-10-19,90,,재상담예정,타 단지와 비교 중,
CS01556,C00292,C00292,U0178,U0178,홍태윤,온라인,2024-09-20,90,,재상담예정,특약사항 확인 요청,
CS01557,C00205,C00205,U0002,U0002,한지민,전화,2024-01-05,30,,재상담예정,계약금 조율 필요,
CS01558,C00505,C00505,U0021,U0021,한지민,방문,2026-10-24,10,,보류,층향 재문의,
CS01559,C00132,C00132,U0106,U0106,홍태윤,SNS,2024-12-18,15,,재상담예정,층향 재문의,
CS01560,C00534,C00534,U0071,U0071,김서준,SNS,2026-01-19,,비정상(0이하),거절,타 단지와 비교 중,
CS01561,C00402,C00402,U0083,U0083,전동현,온라인,2025-05-10,20,,계약희망,타 단지와 비교 중,
CS01562,C00456,C00456,U0215,U0215,임동현,방문,2026-02-08,,비정상(0이하),계약희망,가족과 상의 후 재연락,
CS01563,C00230,C00230,U0029,U0029,김서준,방문,2024-12-05,90,,계약희망,전세 대비 비교 요청,
CS01564,C00294,C00294,,U9910,조도윤,방문,2024-05-15,15,,계약희망,전세 대비 비교 요청,unit
CS01565,C00595,C00595,U0217,U0217,한지민,방문,2026-11-20,20,,계약희망,,
CS01566,C00261,C00261,U0012,U0012,서주원,방문,2024-05-03,30,,계약희망,잔금 일정 문의,
CS01567,C00026,C00026,U0088,U0088,안시윤,방문,2026-12-08,20,,계약희망,,
CS01568,C00426,C00426,U0116,U0116,한지민,전화,2025-07-01,240,이상치(장시간),재상담예정,계약금 조율 필요,
CS01569,C00039,C00039,U0210,U0210,임동현,방문,2026-04-03,10,,거절,현장 방문 예약,
CS01570,C00309,C00309,U0033,U0033,장채원,전화,2024-08-11,,비정상(0이하),재상담예정,추가 자료 요청,
CS01571,,C99219,U0220,U0220,장채원,방문,2025-05-09,240,이상치(장시간),보류,전세 대비 비교 요청,customer
CS01572,C00444,C00444,U0101,U0101,김서준,전화,2026-05-03,20,,계약희망,가족과 상의 후 재연락,
CS01573,C00573,C00573,U0208,U0208,전동현,전화,2024-02-23,,비정상(0이하),재상담예정,가족과 상의 후 재연락,
CS01574,C00298,C00298,U0010,U0010,한지민,전화,2026-10-13,60,,보류,특약사항 확인 요청,
CS01575,C00288,C00288,U0100,U0100,한지민,전화,2024-01-09,,비정상(0이하),거절,층향 재문의,
CS01576,C00013,C00013,U0163,U0163,한지민,방문,2026-10-09,,비정상(0이하),보류,현장 방문 예약,
CS01577,,C99054,U0117,U0117,임동현,방문,2024-02-15,,비정상(0이하),거절,전세 대비 비교 요청,customer
CS01578,C00214,C00214,U0209,U0209,서주원,방문,2024-08-17,15,,계약희망,추가 자료 요청,
CS01579,C00296,C00296,U0010,U0010,한지민,전화,2024-03-03,45,,거절,전세 대비 비교 요청,
CS01580,C00296,C00296,U0059,U0059,장채원,전화,2026-11-17,45,,거절,특약사항 확인 요청,
CS01581,C00005,C00005,U0028,U0028,임동현,전화,2026-01-27,30,,계약희망,잔금 일정 문의,
CS01582,C00160,C00160,U0150,U0150,임동현,전화,2025-11-13,60,,계약희망,계약금 조율 필요,
CS01583,C00178,C00178,U0117,U0117,홍태윤,전화,2026-05-25,90,,보류,가족과 상의 후 재연락,
CS01584,C00470,C00470,U0217,U0217,홍태윤,방문,2025-11-08,240,이상치(장시간),재상담예정,층향 재문의,
CS01585,C00124,C00124,U0067,U0067,서주원,방문,2024-05-19,30,,재상담예정,계약금 조율 필요,
CS01586,C00054,C00054,U0094,U0094,안시윤,방문,2026-02-16,30,,계약희망,추가 자료 요청,
CS01587,C00302,C00302,,U9989,안시윤,전화,2026-09-20,30,,재상담예정,가족과 상의 후 재연락,unit
CS01588,C00084,C00084,U0153,U0153,안시윤,방문,2024-05-22,60,,계약희망,추가 자료 요청,
CS01589,C00225,C00225,U0034,U0034,김서준,온라인,2024-12-18,90,,보류,전세 대비 비교 요청,
CS01590,C00209,C00209,U0160,U0160,서주원,방문,2025-01-01,10,,계약희망,대출 상담 필요,
CS01591,C00553,C00553,U0107,U0107,한지민,전화,2026-08-07,,비정상(0이하),계약희망,,
CS01592,C00447,C00447,U0023,U0023,조도윤,온라인,2024-01-22,,비정상(0이하),보류,층향 재문의,
CS01593,C00131,C00131,U0097,U0097,김서준,방문,2026-01-25,,비정상(0이하),보류,대출 상담 필요,
CS01594,C00455,C00455,U0068,U0068,김서준,전화,2025-11-15,30,,재상담예정,대출 상담 필요,
CS01595,C00485,C00485,U0019,U0019,전동현,전화,2026-09-05,20,,계약희망,추가 자료 요청,
CS01596,C00284,C00284,U0032,U0032,전동현,온라인,2024-11-21,30,,계약희망,추가 자료 요청,
CS01597,C00351,C00351,U0062,U0062,장채원,방문,2024-06-21,240,이상치(장시간),재상담예정,현장 방문 예약,
CS01598,,C99249,U0038,U0038,임동현,온라인,2026-11-03,240,이상치(장시간),보류,층향 재문의,customer
CS01599,C00258,C00258,U0163,U0163,장채원,SNS,2025-02-06,90,,거절,전세 대비 비교 요청,
CS01600,C00218,C00218,U0217,U0217,김서준,전화,2024-06-06,240,이상치(장시간),계약희망,잔금 일정 문의,
CS01601,C00294,C00294,U0192,U0192,조도윤,방문,2026-12-18,90,,계약희망,대출 상담 필요,
CS01602,C00546,C00546,U0057,U0057,조도윤,전화,2025-05-01,240,이상치(장시간),재상담예정,계약금 조율 필요,
CS01603,C00454,C00454,U0082,U0082,김서준,온라인,2026-11-22,10,,계약희망,계약금 조율 필요,
CS01604,C00390,C00390,U0092,U0092,김서준,SNS,2026-03-01,45,,계약희망,현장 방문 예약,
CS01605,C00127,C00127,U0102,U0102,안시윤,전화,2024-04-05,30,,보류,전세 대비 비교 요청,
CS01606,C00386,C00386,U0159,U0159,장은서,SNS,2025-08-25,30,,거절,계약금 조율 필요,
CS01607,C00204,C00204,U0089,U0089,한지민,방문,2026-03-09,,비정상(0이하),보류,현장 방문 예약,
CS01608,,C99727,U0136,U0136,김서준,방문,2025-07-21,,비정상(0이하),계약희망,잔금 일정 문의,customer
CS01609,C00587,C00587,U0008,U0008,임동현,전화,2026-01-12,90,,계약희망,추가 자료 요청,
CS01610,C00025,C00025,U0043,U0043,장은서,SNS,2026-09-05,,비정상(0이하),보류,대출 상담 필요,
CS01611,C00496,C00496,U0175,U0175,장은서,SNS,2026-04-03,20,,거절,잔금 일정 문의,
CS01612,C00431,C00431,,U9917,전동현,전화,2024-02-20,,비정상(0이하),거절,,unit
CS01613,C00249,C00249,U0184,U0184,김서준,전화,2026-12-14,30,,거절,특약사항 확인 요청,
CS01614,C00561,C00561,,U9946,장채원,전화,2024-01-17,15,,거절,추가 자료 요청,unit
CS01615,C00239,C00239,U0045,U0045,전동현,방문,2024-01-07,90,,거절,가격 재문의,
CS01616,C00010,C00010,U0136,U0136,홍태윤,전화,2026-04-22,45,,거절,가족과 상의 후 재연락,
CS01617,C00487,C00487,U0112,U0112,서주원,전화,2024-09-01,240,이상치(장시간),보류,대출 상담 필요,
CS01618,C00027,C00027,U0201,U0201,전동현,SNS,2025-09-16,45,,거절,특약사항 확인 요청,
CS01619,C00503,C00503,U0017,U0017,한지민,방문,2025-02-14,90,,계약희망,잔금 일정 문의,
CS01620,C00440,C00440,U0085,U0085,장은서,전화,2024-06-24,15,,계약희망,현장 방문 예약,
CS01621,C00044,C00044,U0151,U0151,안시윤,전화,2024-02-12,10,,재상담예정,전세 대비 비교 요청,
CS01622,C00165,C00165,U0107,U0107,홍태윤,전화,2026-04-04,60,,보류,추가 자료 요청,
CS01623,C00394,C00394,U0204,U0204,임동현,방문,2024-06-17,,비정상(0이하),거절,가족과 상의 후 재연락,
